SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
636157,636159,1,1,29,166,2,90.81632653061224,89,98,1,2,50.0,270,4.9523809523809526,0,50.0,5.724137931034483,England in Australia ODI Series,England,0,0
636157,636159,1,1,30,171,2,88.11881188118812,89,101,6,5,120.0,270,4.95,0,0.0,5.7,England in Australia ODI Series,England,0,0
636157,636159,1,1,31,180,2,93.26923076923077,97,104,7,8,87.5,270,4.7368421052631575,0,266.66666666666663,5.806451612903226,England in Australia ODI Series,England,0,0
636157,636159,1,1,32,187,2,92.5233644859813,99,107,12,11,109.09090909090908,270,4.611111111111111,0,66.66666666666666,5.84375,England in Australia ODI Series,England,0,0
636157,636159,1,1,33,191,2,91.81818181818183,101,110,14,14,100.0,270,4.647058823529412,0,66.66666666666666,5.787878787878788,England in Australia ODI Series,England,0,0
636157,636159,1,1,34,201,2,91.96428571428571,103,112,22,18,122.22222222222223,270,4.3125,0,100.0,5.911764705882353,England in Australia ODI Series,England,0,0
636157,636159,1,1,35,204,2,91.96428571428571,103,112,25,24,104.16666666666667,270,4.4,0,4.3125,5.828571428571428,England in Australia ODI Series,England,0,0
636157,636159,1,1,36,214,2,93.91304347826087,108,115,30,27,111.11111111111111,270,4.0,0,166.66666666666669,5.944444444444445,England in Australia ODI Series,England,0,0
636157,636159,1,1,37,218,2,94.0677966101695,111,118,31,30,103.33333333333334,270,4.0,0,100.0,5.891891891891892,England in Australia ODI Series,England,0,0
636157,636159,1,1,38,226,2,94.3089430894309,116,123,34,31,109.6774193548387,270,3.6666666666666665,0,100.0,5.947368421052632,England in Australia ODI Series,England,0,0
636157,636159,1,1,39,233,2,93.60000000000001,117,125,38,35,108.57142857142857,270,3.3636363636363638,0,50.0,5.9743589743589745,England in Australia ODI Series,England,0,0
636157,636159,1,1,40,233,3,94.53,121,128,38,35,108.57142857142857,270,3.3636363636363638,1,133.33333333333331,5.825,England in Australia ODI Series,England,1,0
636157,636160,1,1,1,5,0,0.0,0,2,5,4,125.0,301,6.040816326530612,0,0,5.0,England in Australia ODI Series,England,0,1
636157,636160,1,1,2,5,1,0,0,3,5,4,125.0,301,6.040816326530612,1,0.0,2.5,England in Australia ODI Series,England,1,0
636157,636161,1,1,1,3,0,50.0,1,2,1,4,25.0,244,4.918367346938775,0,0,3.0,England in Australia ODI Series,England,0,1
636157,636161,1,1,2,13,0,100.0,5,5,6,7,85.71428571428571,244,4.8125,0,133.33333333333331,6.5,England in Australia ODI Series,England,0,0
636157,636161,1,1,3,19,0,111.11111111111111,10,9,7,9,77.77777777777779,244,4.787234042553192,0,125.0,6.333333333333333,England in Australia ODI Series,England,0,0
636157,636161,1,1,4,24,0,92.3076923076923,12,13,9,11,81.81818181818183,244,4.782608695652174,0,50.0,6.0,England in Australia ODI Series,England,0,0
636157,636161,1,1,5,30,0,106.25,17,16,10,14,71.42857142857143,244,4.7555555555555555,0,166.66666666666669,6.0,England in Australia ODI Series,England,0,0
636157,636161,1,1,6,36,0,106.25,17,16,16,20,80.0,244,4.7272727272727275,0,4.7555555555555555,6.0,England in Australia ODI Series,England,0,0
636157,636161,1,1,7,36,1,110,22,20,16,20,80.0,244,4.7272727272727275,1,125.0,5.142857142857143,England in Australia ODI Series,England,1,0
636157,636162,1,0,1,5,0,100.0,4,4,0,2,0.0,317,6.36734693877551,0,0,5.0,England in Australia ODI Series,England,0,1
636157,636162,1,0,2,17,0,100.0,4,4,12,8,150.0,317,6.25,0,6.36734693877551,8.5,England in Australia ODI Series,England,0,0
636157,636162,1,0,3,27,0,144.44444444444443,13,9,13,9,144.44444444444443,317,6.170212765957447,0,180.0,9.0,England in Australia ODI Series,England,0,0
636157,636162,1,0,4,33,0,138.46153846153845,18,13,14,11,127.27272727272727,317,6.173913043478261,0,125.0,8.25,England in Australia ODI Series,England,0,0
636157,636162,1,0,5,40,0,131.57894736842107,25,19,14,11,127.27272727272727,317,6.155555555555556,0,116.66666666666667,8.0,England in Australia ODI Series,England,0,0
