SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
386526,386534,1,0,9,54,3,50.0,2,4,31,26,119.23076923076923,321,6.512195121951219,0,0,6.0,India in Sri Lanka ODI Series,Sri Lanka,0,1
386526,386534,1,0,10,60,3,50.0,3,6,36,30,120.0,321,6.525,0,50.0,6.0,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386534,1,0,11,65,3,72.72727272727273,8,11,36,31,116.12903225806453,321,6.564102564102564,0,100.0,5.909090909090909,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386534,1,0,12,67,3,60.0,9,15,37,33,112.12121212121211,321,6.684210526315789,0,25.0,5.583333333333333,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386534,1,0,13,70,3,58.82352941176471,10,17,39,37,105.40540540540539,321,6.783783783783784,0,50.0,5.384615384615385,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386534,1,0,14,79,3,61.111111111111114,11,18,46,42,109.52380952380953,321,6.722222222222222,0,100.0,5.642857142857143,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386534,1,0,15,79,4,68.18,15,22,46,42,109.52380952380953,321,6.722222222222222,1,100.0,5.266666666666667,India in Sri Lanka ODI Series,Sri Lanka,1,0
366619,366625,0,0,10,66,2,0.0,0,1,39,24,162.5,NA,NA,0,0,6.6,India in New Zealand ODI Series,New Zealand,0,1
366619,366625,0,0,11,68,2,16.666666666666664,1,6,40,25,160.0,NA,NA,0,20.0,6.181818181818182,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,12,69,3,20.0,2,10,40,25,NA,NA,NA,0,25.0,5.75,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,13,71,3,20.0,2,10,2,6,33.33333333333333,NA,NA,0,NA,5.461538461538462,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,14,72,3,20.0,3,15,2,7,28.57142857142857,NA,NA,0,20.0,5.142857142857143,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,15,76,3,23.52941176470588,4,17,5,11,45.45454545454545,NA,NA,0,50.0,5.066666666666666,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,16,80,3,21.052631578947366,4,19,8,15,53.333333333333336,NA,NA,0,0.0,5.0,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,17,84,3,28.57142857142857,6,21,10,19,52.63157894736842,NA,NA,0,100.0,4.9411764705882355,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,18,87,3,30.76923076923077,8,26,11,20,55.00000000000001,NA,NA,0,40.0,4.833333333333333,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,19,88,4,33.33333333333333,9,27,0,1,0.0,NA,NA,0,100.0,4.631578947368421,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,20,96,4,50.0,16,32,1,2,50.0,NA,NA,0,140.0,4.8,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,21,97,4,50.0,16,32,2,8,25.0,NA,NA,0,NA,4.619047619047619,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,22,100,4,47.22222222222222,17,36,3,10,30.0,NA,NA,0,25.0,4.545454545454546,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,23,104,4,47.22222222222222,17,36,7,16,43.75,NA,NA,0,NA,4.521739130434782,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,24,110,4,53.84615384615385,21,39,9,19,47.368421052631575,NA,NA,0,133.33333333333331,4.583333333333333,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,25,111,6,53.84615384615385,21,39,9,19,NA,NA,NA,0,NA,4.44,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,26,112,6,52.38095238095239,22,42,0,3,0.0,NA,NA,0,33.33333333333333,4.3076923076923075,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,27,115,6,52.17391304347826,24,46,1,5,20.0,NA,NA,0,50.0,4.2592592592592595,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,28,117,7,52.0,26,50,0,2,0.0,NA,NA,0,50.0,4.178571428571429,India in New Zealand ODI Series,New Zealand,0,0
366619,366625,0,0,29,122,7,51.85185185185185,28,54,3,4,75.0,NA,NA,0,50.0,4.206896551724138,India in New Zealand ODI Series,New Zealand,0,0
